tx	padj	cluster	direction	prot	product	ko	Uniprot_ID	Human_ortholog	Ortholog_names	7	8	9	10	11	12
XM_005097563.2	0.728562347153288	NA	NA	XP_005097620.2	dystroglycan-like	K06265	Q14118	DAG1	Dystroglycan (Dystrophin-associated glycoprotein 1) [Cleaved into: Alpha-dystroglycan (Alpha-DG), Beta-dystroglycan (Beta-DG)]	6.96715047958697	7.0148882397936	6.79893292634487	6.7670625323902	6.63458852816715	6.54543376295087
XM_005097601.2	0.0171639379387247	NA	NA	XP_005097658.2	gut esterase 1-like		X6R868	CEL	Bile salt-activated lipase	1.32955154036739	1.34323487766678	1.42554513965003	2.05937843483658	1.72697878552583	1.98387222128404
XM_013082081.1	0.820739149047006	NA	NA	XP_012937535.1	cocaine esterase-like	K03927	O00748	CES2 ICE	Cocaine esterase (EC 3.1.1.84) (Carboxylesterase 2) (CE-2) (hCE-2) (EC 3.1.1.1) (Methylumbelliferyl-acetate deacetylase 2) (EC 3.1.1.56)	3.92259646847014	3.72938681358272	3.61879943545273	4.00694411933327	3.48609653699212	3.55687749131488
XM_005097579.2	0.412721410970883	NA	NA	XP_005097636.1	uncharacterized protein LOC101858936		Q9UJU6	DBNL CMAP SH3P7 PP5423	Drebrin-like protein (Cervical SH3P7) (Cervical mucin-associated protein) (Drebrin-F) (HPK1-interacting protein of 55 kDa) (HIP-55) (SH3 domain-containing protein 7)	5.3432379335429	5.29599126900349	4.96939989369977	5.23435946060378	5.3773182707707	5.30790226632882
XM_005097581.2	0.00153965592019134	B3	DOWN	XP_005097638.1	fatty acid-binding protein, heart-like	K08752	P05413	FABP3 FABP11 MDGI	Fatty acid-binding protein, heart (Fatty acid-binding protein 3) (Heart-type fatty acid-binding protein) (H-FABP) (Mammary-derived growth inhibitor) (MDGI) (Muscle fatty acid-binding protein) (M-FABP)	7.47429950569762	7.43382524791413	7.4862366715797	6.8463591523677	6.93837362947868	6.68550873391344
XM_013082085.1	0.284804959673025	NA	NA	NA	NA	NA	NA	NA	NA	1.26428696521093	0.787180477725353	1.18276843692723	0.684402605002158	0.692798058199203	0.791421128483254
XM_013082084.1	0.644161777602633	NA	NA	XP_012937538.1	GTPase-activating protein and VPS9 domain-containing protein 1-like		F8W9S7	GAPVD1	GTPase-activating protein and VPS9 domain-containing protein 1	1.39627018316741	1.06519698238392	1.29091674841069	1.24298877144499	1.21511523062681	1.1528041637449
XM_005097583.2	0.00303943755111695	B4	DOWN	NA	NA	NA	NA	NA	NA	2.80398702263633	2.71553436886817	2.53226750209829	1.39736560696819	1.02722407444825	0.664800969332774
XM_013082094.1	0.300317551290061	NA	NA	XP_012937548.1	uncharacterized protein LOC101846210 isoform X1	K09453	A0A1B0GUB4	SNAPC4	snRNA-activating protein complex subunit 4 (Fragment)	1.62897543536711	1.43428152150265	1.70000556781111	1.56173687006455	1.2383154259037	1.29175261603187
XM_005097588.2	0.233680171258867	NA	NA	XP_005097645.1	manganese-transporting ATPase 13A1-like	K14950	Q9HD20	ATP13A1 ATP13A KIAA1825 CGI-152	Manganese-transporting ATPase 13A1 (EC 3.6.3.-)	2.15404139244775	2.29702169501592	2.20256479746646	2.37785439833876	2.5490384517119	2.61211473236119
XM_005097594.2	0.783186223913627	NA	NA	XP_005097651.1	uridine-cytidine kinase 2-B-like isoform X6	K00876	Q9BZX2	UCK2 UMPK	Uridine-cytidine kinase 2 (UCK 2) (EC 2.7.1.48) (Cytidine monophosphokinase 2) (Testis-specific protein TSA903) (Uridine monophosphokinase 2)	3.1646498321661	2.92862406610899	2.7656906516007	2.60356959837806	2.62857549414602	2.54660609654175
XM_013082073.1	0.0797392540114476	NA	NA	XP_012937527.1	ELAV 2-like protein isoform X1	K13208	B1APY9	ELAVL4	ELAV-like protein	7.66316338289146	7.76217981006344	7.55966929316866	7.90535135294516	7.81995826493749	7.95345185087606
XM_013082074.1	0.263111851580003	NA	NA	XP_012937528.1	ELAV 2-like protein isoform X2	K13208	A0A0R4J2E6	ELAVL4 hCG_2031550	ELAV-like protein	1.9716969244778	0.924077525166448	3.43593997547526	2.80643722433754	3.26997777000135	1.55066591004161
XM_013082075.1	0.888283357661234	NA	NA	XP_012937529.1	ELAV 2-like protein isoform X2	K13208	B1APY9	ELAVL4	ELAV-like protein	2.80642261357126	2.26428438188709	2.06031098076341	3.04474086646095	2.10083572707101	3.53742484576725
XM_013082072.1	0.00228587343042996	NA	NA	XP_012937526.1	ELAV 2-like protein isoform X1	K13208	B1APY9	ELAVL4	ELAV-like protein	6.52761571172921	6.33571483596214	6.1554763211975	6.34724112745739	6.68814589014479	6.88008673244716
XM_005097595.1	0.0331294667499063	NA	NA	XP_005097652.1	medium-chain specific acyl-CoA dehydrogenase, mitochondrial-like	K00249	P11310	ACADM	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial (MCAD) (EC 1.3.8.7)	4.59176229830791	4.52518439188589	4.61648027703273	4.28226706711281	4.18609873551035	4.11008264136612
XM_005097596.2	0.637550270025486	NA	NA	XP_005097653.2	geranylgeranyl transferase type-2 subunit beta-like	K05956	P53611	RABGGTB GGTB	Geranylgeranyl transferase type-2 subunit beta (EC 2.5.1.60) (Geranylgeranyl transferase type II subunit beta) (GGTase-II-beta) (Rab geranyl-geranyltransferase subunit beta) (Rab GG transferase beta) (Rab GGTase beta) (Rab geranylgeranyltransferase subunit beta) (Type II protein geranyl-geranyltransferase subunit beta)	4.20323238175999	4.26706429020258	4.27733215523751	4.32007187808713	3.97020625278507	4.09245832869616
XM_005097597.2	0.403728763184989	NA	NA	NA	NA	NA	NA	NA	NA	2.05463110474076	1.88286867208611	2.18369445804671	2.13073053120707	2.21720168897149	2.43701969054537
XM_013082098.1	0.231090770453109	NA	NA	NA	NA	NA	NA	NA	NA	3.48452114617796	3.75018684060434	3.49178911088711	3.26930071840837	3.41049180291801	3.68217029652924
XM_013082099.1	0.381365950579717	NA	NA	XP_012937553.1	nuclear pore complex protein Nup214-like	K14317	P35658	NUP214 CAIN CAN KIAA0023	Nuclear pore complex protein Nup214 (214 kDa nucleoporin) (Nucleoporin Nup214) (Protein CAN)	4.51327264887527	3.95946812838273	4.15881163964355	4.86377417335757	4.51178608032642	4.68006346193085
XM_013082103.1	0.637550270025486	NA	NA	XP_012937557.1	xanthine dehydrogenase/oxidase-like	K00106	P47989	XDH XDHA	Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase (XD) (EC 1.17.1.4), Xanthine oxidase (XO) (EC 1.17.3.2) (Xanthine oxidoreductase) (XOR)]	1.49779048089302	1.43451515296454	1.55209119978321	1.34063667640736	1.40793529749252	1.65110646224634
XM_005097617.2	0.998096300134827	NA	NA	XP_005097674.1	uncharacterized protein LOC101847819 isoform X1	K10706	Q7Z333	SETX ALS4 KIAA0625 SCAR1	Probable helicase senataxin (EC 3.6.4.-) (Amyotrophic lateral sclerosis 4 protein) (SEN1 homolog) (Senataxin)	1.98164671891403	1.69711928919376	1.22865200445871	1.22722893062142	1.60408961018253	1.31853504117597
XM_005097623.2	0.0926457159112853	NA	NA	XP_005097680.1	cytoplasmic tRNA 2-thiolation protein 1-like	K14168	Q7Z7A3	CTU1 ATPBD3 NCS6	Cytoplasmic tRNA 2-thiolation protein 1 (EC 2.7.7.-) (ATP-binding domain-containing protein 3) (Cancer-associated gene protein) (Cytoplasmic tRNA adenylyltransferase 1)	3.17701790907575	3.17711481846897	2.97123628181843	3.54895084572251	3.32982053589802	3.62283502100663
XM_005097628.2	0.00568671958288934	B3	DOWN	XP_005097685.1	interleukin-1 receptor-associated kinase 1-binding protein 1-like		Q5VVH5	IRAK1BP1	Interleukin-1 receptor-associated kinase 1-binding protein 1 (IRAK1-binding protein 1)	1.87113784196001	1.66668186220894	1.87474275084451	1.3858268168464	1.08837380102873	1.02801034879076
XM_005097629.2	0.451911690237018	NA	NA	XP_005097686.1	protein jagunal homolog 1-like		Q8N5M9	JAGN1	Protein jagunal homolog 1	3.48571226322576	3.58167500934508	3.48787781236837	3.62475849326631	3.61066352058399	3.60280887610724
XM_013082113.1	0.122951156320881	NA	NA	NA	NA	NA	NA	NA	NA	10.8840682484824	11.2461434483224	11.3952854011792	10.923869308392	11.0338609890315	10.8834650802936
XM_005097630.2	0.0504609061759652	NA	NA	XP_005097687.1	insulin-like growth factor-binding protein-related protein 1		Q96I82	KAZALD1 FKSG28 FKSG40 UNQ2945/PRO21184	Kazal-type serine protease inhibitor domain-containing protein 1	5.08632123387891	5.00624248669194	4.39299193343447	6.14998327202877	5.4477216730312	5.47980152193213
XM_005097631.2	0.986118347596374	NA	NA	XP_005097688.1	phospholipase DDHD2-like isoform X1		Q9Y6Y8	SEC23IP MSTP053	SEC23-interacting protein (p125)	2.7938308327021	2.7229456215797	2.31770137193567	2.48748034772914	3.32318088390834	3.29602191443453
XM_005097632.2	0.99999861640293	NA	NA	XP_005097689.1	phospholipase DDHD2-like isoform X2		Q9Y6Y8	SEC23IP MSTP053	SEC23-interacting protein (p125)	2.20415860345934	1.56124450880122	2.94290700626941	2.47500882106452	2.50370181228432	2.39174638910859
XM_005097635.2	0.445412142641886	NA	NA	XP_005097692.1	casein kinase I isoform alpha	K08957	P48729	CSNK1A1	Casein kinase I isoform alpha (CKI-alpha) (EC 2.7.11.1) (CK1)	3.4346212552985	3.39493183505049	3.4802496756201	3.38835444410753	3.22975636595032	3.54984981949503
NM_001204692.1	0.00143448791150164	B4	DOWN	NA	NA	NA	NA	NA	NA	6.21113744294136	4.40335300811981	6.14842551596205	2.35873087447563	0.458969862149174	1.61734605784687
XM_005097646.2	0.0243994195215019	NA	NA	NA	NA	NA	NA	NA	NA	0.743771037257081	0.848314071418324	0.917668033971937	0.743427798589815	0.597807119283924	0.321507876659068
XM_005097650.2	0.992302658112051	NA	NA	XP_005097707.1	transaldolase-like isoform X2	K00616	P37837	TALDO1 TAL TALDO TALDOR	Transaldolase (EC 2.2.1.2)	5.14218776839746	5.10209231324096	5.15020759812751	5.20031910269275	5.27115393014813	4.90348869437619
XM_005097649.2	0.126819295100495	NA	NA	XP_005097706.1	transaldolase-like isoform X2	K00616	P37837	TALDO1 TAL TALDO TALDOR	Transaldolase (EC 2.2.1.2)	6.1910715671022	6.51313299664115	6.51670278812725	6.13221834659558	6.06521116020474	6.08630073324869
XM_005097648.2	0.172911123715094	NA	NA	XP_005097705.1	transaldolase-like isoform X1	K00616	P37837	TALDO1 TAL TALDO TALDOR	Transaldolase (EC 2.2.1.2)	6.04010625240873	5.96925933590407	5.82808732795237	5.84739485608929	5.61044755097856	5.54710099599906
XM_005097651.2	0.932552253541075	NA	NA	XP_005097708.1	glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial-like isoform X1	K02433	Q9H0R6	QRSL1	Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial (Glu-AdT subunit A) (EC 6.3.5.7) (Glutaminyl-tRNA synthase-like protein 1)	1.89700413565767	2.3054885388043	2.43376736706881	2.38011469336548	2.16519842227683	2.17143368191818
XM_005097654.2	0.729538364585567	NA	NA	XP_005097711.1	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial-like	K03958	H7C5B8	NDUFB2	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial (Fragment)	7.59115806070975	7.67976032709453	7.50670069609445	7.51602156311907	7.44622828831463	7.33198613273788
XR_001184813.1	0.278565776137253	NA	NA	NA	NA	NA	NA	NA	NA	1.88748972984423	1.59863186031461	2.19915602052253	1.57849623876522	2.11245071220752	1.29831471735728
XM_005097655.2	0.0124597025508613	NA	NA	XP_005097712.2	organic cation transporter protein-like	K08202	Q9Y226	SLC22A13 OCTL1 ORCTL3	Solute carrier family 22 member 13 (Organic cation transporter-like 3) (ORCTL-3)	3.13608499223069	3.29953589944683	3.0546346351324	2.75486222342272	3.00314397279631	2.48480078415896
XM_005097661.2	0.0130482210534317	NA	NA	XP_005097718.2	neogenin-like	K06766	Q59FP8	NEO1	Neogenin homolog 1 variant (Fragment)	2.92992056494509	2.90252822223679	2.89439715875995	3.01078474666795	3.03339003650335	3.32434497712593
XM_005097667.2	0.00119760071461436	B3	DOWN	XP_005097724.1	probable flavin-containing monoamine oxidase A	K00274	P21397	MAOA	Amine oxidase [flavin-containing] A (EC 1.4.3.4) (Monoamine oxidase type A) (MAO-A)	3.89964469398962	4.09674983815122	4.03837452343703	3.74562212384756	3.5452886852803	3.38939553573232
XM_005097668.2	0.0842813691598819	NA	NA	XP_005097725.1	UPF0489 protein C5orf22 homolog		Q49AR2	C5orf22	UPF0489 protein C5orf22	2.44208906407985	2.57634414615569	2.72069820886817	2.24780410542843	2.54178358294901	2.28940909992644
XM_005097670.2	0.235841484421557	NA	NA	XP_005097727.1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial-like	K00995	Q32NB8	PGS1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial (EC 2.7.8.5) (Phosphatidylglycerophosphate synthase 1) (PGP synthase 1)	1.69607774959264	1.51478865330393	1.50723354611084	1.76395511978934	1.68258822465152	2.00322685294696
XM_013082139.1	0.019472851982231	NA	NA	XP_012937593.1	SEC14-like protein 1		Q92503	SEC14L1 SEC14L	SEC14-like protein 1	2.21080093803329	2.26624474776373	2.36573119002762	2.0441680911827	2.24165935023853	2.08509184687698
XM_005097673.1	0.658993504747337	NA	NA	XP_005097730.1	protein flightless-1 homolog isoform X2		Q13045	FLII FLIL	Protein flightless-1 homolog	4.77560887157094	4.74224706624531	4.67410447439303	4.82098659480361	4.64952185031627	4.64377761130477
XM_013082133.1	0.90108950076372	NA	NA	XP_012937587.1	CDGSH iron-sulfur domain-containing protein 2-like		Q8N5K1	CISD2 CDGSH2 ERIS ZCD2	CDGSH iron-sulfur domain-containing protein 2 (Endoplasmic reticulum intermembrane small protein) (MitoNEET-related 1 protein) (Miner1) (Nutrient-deprivation autophagy factor-1) (NAF-1)	4.36090118875115	4.63843805356683	4.39878272022244	4.18981739469325	4.34572473353159	4.32429205504589
XM_013082140.1	0.312502088374296	NA	NA	XP_012937594.1	uncharacterized protein LOC101863341		P38432	COIL CLN80	Coilin (p80-coilin)	1.04505999319385	1.050478020611	0.927440874784819	1.26888443969617	1.29135101915129	1.30136654606999
XM_013082141.1	0.588743906063249	NA	NA	XP_012937595.1	zinc finger SWIM domain-containing protein 8-like		H7BZ52	ZSWIM8	Zinc finger SWIM domain-containing protein 8	2.9062107076004	2.81837148509851	2.9258737509636	2.72762978866834	2.84240001133164	2.69931599485548
XM_005097687.2	0.544260383790044	NA	NA	XP_005097744.2	alpha-L-fucosidase-like	K01206	Q9BTY2	FUCA2 PSEC0151 UNQ227/PRO260	Plasma alpha-L-fucosidase (EC 3.2.1.51) (Alpha-L-fucoside fucohydrolase 2) (Alpha-L-fucosidase 2)	2.50256475313724	2.37686265681778	2.56318742562519	2.76732638029918	2.61110187498967	2.67318390034271
XM_005097674.2	0.0336599111783957	NA	NA	XP_005097731.1	ribonuclease Z, mitochondrial-like	K00784	Q9BQ52	ELAC2 HPC2	Zinc phosphodiesterase ELAC protein 2 (EC 3.1.26.11) (ElaC homolog protein 2) (Heredity prostate cancer protein 2) (Ribonuclease Z 2) (RNase Z 2) (tRNA 3 endonuclease 2) (tRNase Z 2)	2.90047517895295	2.71817489631754	2.61841900114803	3.08442601694939	3.05498808450569	3.06953158412342
XM_013082145.1	0.141957834833198	NA	NA	NA	NA	NA	NA	NA	NA	0.928961466793714	1.22894445921244	2.02681105568021	0.97834008076367	0.645659339681109	0.677981579249384
XM_013082135.1	0.790546860071429	NA	NA	NA	NA	NA	NA	NA	NA	0.745762264402903	1.08294044429992	1.38793946012813	0.662128065027667	0.828155012342218	0.880283245557078
XM_005097676.2	0.000870025322532599	NA	NA	XP_005097733.1	probable ATP-dependent RNA helicase DDX47	K14777	Q9H0S4	DDX47	Probable ATP-dependent RNA helicase DDX47 (EC 3.6.4.13) (DEAD box protein 47)	4.67320517234023	4.70427929756117	4.44808758750633	4.79549077314643	4.72641819320598	4.81777659093156
XM_005097677.2	0.153842383543428	NA	NA	XP_005097734.1	PHD finger-like domain-containing protein 5A	K12834	Q7RTV0	PHF5A	PHD finger-like domain-containing protein 5A (PHD finger-like domain protein 5A) (Splicing factor 3B-associated 14 kDa protein) (SF3b14b)	5.99248614249077	5.93744243655479	5.85735336388773	6.19080256736508	6.14750773505851	6.24227873711946
XM_013082146.1	0.0995078392660262	NA	NA	XP_012937600.1	gamma-glutamyl hydrolase-like	K01307	Q92820	GGH	Gamma-glutamyl hydrolase (EC 3.4.19.9) (Conjugase) (GH) (Gamma-Glu-X carboxypeptidase)	1.04886487964851	0.7476946703139	0.686850628717579	1.2242491429894	1.24351171638099	1.36690930215521
XM_013082132.1	0.849199367150184	NA	NA	XP_012937586.1	baculoviral IAP repeat-containing protein 6-like	K10586	Q9NR09	BIRC6 KIAA1289	Baculoviral IAP repeat-containing protein 6 (EC 2.3.2.27) (BIR repeat-containing ubiquitin-conjugating enzyme) (BRUCE) (RING-type E3 ubiquitin transferase BIRC6) (Ubiquitin-conjugating BIR domain enzyme apollon) (APOLLON)	2.8655492154246	2.73132325520653	2.87182351980584	2.79380982832677	2.87469151219801	2.74261303576837
XM_013082136.1	0.089606124635791	NA	NA	XP_012937590.1	ryanodine receptor 44F-like	K04962	Q92736	RYR2	Ryanodine receptor 2 (RYR-2) (RyR2) (hRYR-2) (Cardiac muscle ryanodine receptor) (Cardiac muscle ryanodine receptor-calcium release channel) (Type 2 ryanodine receptor)	3.54929654904214	3.42840599781143	3.53404049953346	3.12179520387969	3.12872809670126	3.04447614775763
XM_005097695.2	0.0493447788566402	NA	NA	XP_005097752.1	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5-like		O43920	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 (Complex I-15 kDa) (CI-15 kDa) (NADH-ubiquinone oxidoreductase 15 kDa subunit)	7.47208231954571	7.53323041440414	7.50847445455516	7.36036545363372	7.15133220031443	7.09694678014436
XM_013082165.1	0.552126417845889	NA	NA	NA	NA	NA	NA	NA	NA	0.61959169243907	0.571685241174355	0.903348008382031	0.651626664084696	0.661503261084964	1.17922201171846
XM_005097696.2	0.997043131249968	NA	NA	XP_005097753.1	EF-hand calcium-binding domain-containing protein 14-like isoform X1		O75071	EFCAB14 KIAA0494	EF-hand calcium-binding domain-containing protein 14	2.07525228425134	2.38554215595652	2.07611320700519	2.43295518185143	2.50211308147471	1.95674840614408
XM_005097701.2	0.493962621739523	NA	NA	XP_005097758.1	39S ribosomal protein L15, mitochondrial-like	K02876	Q9P015	MRPL15 HSPC145	39S ribosomal protein L15, mitochondrial (L15mt) (MRP-L15) (Mitochondrial large ribosomal subunit protein uL15m)	5.50551762911521	5.6732093808474	5.20114551282781	5.29471418715541	5.25935096263395	5.333331956437
XM_005097725.2	0.331924229098911	NA	NA	XP_005097782.1	protein CMSS1-like		Q9BQ75	CMSS1 C3orf26	Protein CMSS1 (Cms1 ribosomal small subunit homolog)	1.01321920856761	1.14468099333182	1.32033955443777	1.46460568992942	1.12114233670077	1.25295206543844
XM_013082169.1	0.249923844783656	NA	NA	XP_012937623.1	protein still life, isoform SIF type 1-like isoform X3	K05731	Q8IVF5	TIAM2 KIAA2016 STEF	T-lymphoma invasion and metastasis-inducing protein 2 (TIAM-2) (SIF and TIAM1-like exchange factor)	1.68857300231864	1.63391935484748	1.83998715779429	1.55718657089741	1.59808934692171	1.35313822746641
XM_013082168.1	0.0671450859366231	NA	NA	XP_012937622.1	protein still life, isoform SIF type 1-like isoform X2	K05731	Q8IVF5	TIAM2 KIAA2016 STEF	T-lymphoma invasion and metastasis-inducing protein 2 (TIAM-2) (SIF and TIAM1-like exchange factor)	1.25075972240798	1.11883732290737	1.50222026347205	0.992181319441311	1.19897526001298	0.961387529730987
XM_013082171.1	0.966184009323303	NA	NA	XP_012937625.1	RNA-binding motif, single-stranded-interacting protein 3-like isoform X1		Q6XE24	RBMS3	RNA-binding motif, single-stranded-interacting protein 3	1.99036719588166	1.80291683780083	2.2783410971998	2.45603121026269	2.15190430270524	2.31062856252853
XM_005097709.2	0.027523225756916	NA	NA	XP_005097766.1	methylmalonic aciduria and homocystinuria type D homolog, mitochondrial-like		Q9H3L0	MMADHC C2orf25 CL25022 HSPC161 My011	Methylmalonic aciduria and homocystinuria type D protein, mitochondrial (CblD)	5.43587399679656	5.88752886655211	5.7045236036569	5.28463083895045	5.01175031370658	5.17347575139578
XM_005097712.2	0.393294009134308	NA	NA	XP_005097769.1	39S ribosomal protein L17, mitochondrial-like	K02879	Q9NRX2	MRPL17 LIP2	39S ribosomal protein L17, mitochondrial (L17mt) (MRP-L17) (LYST-interacting protein 2) (Mitochondrial large ribosomal subunit protein bL17m)	2.84495086806421	2.93995211833847	2.95664546894721	2.93312182543435	3.10390449194838	3.1289755485839
